schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,task_description,mode,replan_steps,latency_steps,injected_latency_ms,fixed_refresh_interval,seed,success,termination_reason,initial_state_sha256,environment_steps,task_action_steps,latency_action_steps,policy_queries,accepted_chunks,rejected_chunks,stale_chunks_executed,stale_action_steps,interventions,inference_latency_p50_ms,inference_latency_p95_ms,policy_inference_latency_p50_ms,policy_inference_latency_p95_ms,server_inference_latency_p50_ms,server_inference_latency_p95_ms,wall_time_s,failure_category,failure_type,failure_message,video_required,video_path,video_error_type,video_error_message
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_000/h_05/l_000,150,libero_spatial,5,0,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,50a2e023070589c05828b0773b9013c33931872a1128e2a5498b6d5c9a6199d9,105,95,0,19,19,0,0,0,0,80.45488399875467,83.54501020075986,57.85554900285206,58.10401960115996,79.75216399790952,82.02694319843431,5.536044611999387,,,,True,videos/libero_spatial__task_005__episode_000__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_000/h_05/l_000,151,libero_spatial,5,0,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,50a2e023070589c05828b0773b9013c33931872a1128e2a5498b6d5c9a6199d9,107,97,0,20,20,0,0,0,0,80.41120750021946,81.03803490230348,57.86020450068463,57.98290499897121,79.52032950015564,80.07578764973005,5.745599091002077,,,,True,videos/libero_spatial__task_005__episode_000__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_005/episode_000/h_05/l_002,152,libero_spatial,5,0,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,50a2e023070589c05828b0773b9013c33931872a1128e2a5498b6d5c9a6199d9,139,91,38,19,19,0,19,91,0,80.51760599846602,85.05530180300411,57.84571500043967,58.411344500564155,79.78127899696119,83.77653910138179,6.589791893999063,,,,True,videos/libero_spatial__task_005__episode_000__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_005/episode_000/h_05/l_002,153,libero_spatial,5,0,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,2,100.0,,7,True,success_during_inference_delay,50a2e023070589c05828b0773b9013c33931872a1128e2a5498b6d5c9a6199d9,102,65,27,14,13,0,13,65,0,80.67074099926685,82.3999812000693,57.85172800096916,58.25472109881957,79.7497095009021,81.15729484889016,5.144013833003555,,,,True,videos/libero_spatial__task_005__episode_000__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_000__h_05__l_004__latency_aligned,libero_spatial/task_005/episode_000/h_05/l_004,154,libero_spatial,5,0,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,50a2e023070589c05828b0773b9013c33931872a1128e2a5498b6d5c9a6199d9,108,54,44,11,11,0,11,54,0,80.56516600117902,83.3688170005189,57.86890400122502,58.467894999921555,79.76354000129504,82.19524349988205,5.130881364999368,,,,True,videos/libero_spatial__task_005__episode_000__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_000__h_05__l_004__async_unguarded,libero_spatial/task_005/episode_000/h_05/l_004,155,libero_spatial,5,0,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,50a2e023070589c05828b0773b9013c33931872a1128e2a5498b6d5c9a6199d9,230,120,100,25,24,0,24,120,0,80.75267100139172,82.37115160009125,57.89514099888038,58.048185001825914,79.76789800159167,81.35142599930987,10.031895158001134,,,,True,videos/libero_spatial__task_005__episode_000__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_001/h_05/l_000,156,libero_spatial,5,1,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,dc873b54c357efc1331f6ec3ecc0218451cfca3758a2c587bbcba01e3a152536,107,97,0,20,20,0,0,0,0,80.35528550135496,82.08527890146797,57.866441498845234,57.990089898703445,79.53013700171141,81.12499444832793,5.858385026000178,,,,True,videos/libero_spatial__task_005__episode_001__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_001/h_05/l_000,157,libero_spatial,5,1,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,dc873b54c357efc1331f6ec3ecc0218451cfca3758a2c587bbcba01e3a152536,107,97,0,20,20,0,0,0,0,81.45363949915918,82.82854845056136,57.99475999992865,58.207616900290304,80.38252400001511,81.66139544991893,5.637686312998994,,,,True,videos/libero_spatial__task_005__episode_001__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_001__h_05__l_002__latency_aligned,libero_spatial/task_005/episode_001/h_05/l_002,158,libero_spatial,5,1,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,2,100.0,,7,True,success_during_inference_delay,dc873b54c357efc1331f6ec3ecc0218451cfca3758a2c587bbcba01e3a152536,110,70,30,15,14,0,14,70,0,82.89528499881271,86.58611320024647,58.16968499857467,58.409885298169684,81.74770300320233,85.29449019988533,5.375509544999659,,,,True,videos/libero_spatial__task_005__episode_001__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_001__h_05__l_002__async_unguarded,libero_spatial/task_005/episode_001/h_05/l_002,159,libero_spatial,5,1,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,dc873b54c357efc1331f6ec3ecc0218451cfca3758a2c587bbcba01e3a152536,118,76,32,16,16,0,16,76,0,83.47157100070035,84.05051924910367,58.30334900019807,58.36274324974511,82.080035999752,82.54667624987633,5.929448744998808,,,,True,videos/libero_spatial__task_005__episode_001__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_001__h_05__l_004__async_unguarded,libero_spatial/task_005/episode_001/h_05/l_004,160,libero_spatial,5,1,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,dc873b54c357efc1331f6ec3ecc0218451cfca3758a2c587bbcba01e3a152536,230,120,100,25,24,0,24,120,0,81.2042069992458,83.6807895982929,57.915358000173,58.30629379997845,80.34944199971505,82.37506259829388,10.088610370999959,,,,True,videos/libero_spatial__task_005__episode_001__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_001__h_05__l_004__latency_aligned,libero_spatial/task_005/episode_001/h_05/l_004,161,libero_spatial,5,1,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,dc873b54c357efc1331f6ec3ecc0218451cfca3758a2c587bbcba01e3a152536,110,55,45,12,11,0,11,55,0,80.67357300205913,83.13672709900857,57.90652100040461,58.306399050525215,79.7457350017794,81.72187934869726,5.166172969999025,,,,True,videos/libero_spatial__task_005__episode_001__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_002__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_002/h_05/l_000,162,libero_spatial,5,2,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,a8b8f9f353f8b0e6050c30ba844bc798b303638b4a60c260572e5fdac41b41a8,100,90,0,18,18,0,0,0,0,80.51172350133129,82.86686140127131,57.838624001306016,58.32252585169044,79.66535900050076,81.97166025220213,5.400329222997243,,,,True,videos/libero_spatial__task_005__episode_002__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_002__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_002/h_05/l_000,163,libero_spatial,5,2,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,a8b8f9f353f8b0e6050c30ba844bc798b303638b4a60c260572e5fdac41b41a8,108,98,0,20,20,0,0,0,0,81.72878600089462,85.75813614988874,57.96379600178625,58.30366245136247,80.66023600076733,84.19547784942552,5.812567344000854,,,,True,videos/libero_spatial__task_005__episode_002__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_002__h_05__l_002__async_unguarded,libero_spatial/task_005/episode_002/h_05/l_002,164,libero_spatial,5,2,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,2,100.0,,7,False,step_limit,a8b8f9f353f8b0e6050c30ba844bc798b303638b4a60c260572e5fdac41b41a8,230,156,64,32,32,0,32,156,0,81.74070400127675,83.65183979858557,57.91187350041582,58.22715670019534,80.83900850033388,82.56009224769514,9.961499336997804,,,,True,videos/libero_spatial__task_005__episode_002__h_05__l_002__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_002__h_05__l_002__latency_aligned,libero_spatial/task_005/episode_002/h_05/l_002,165,libero_spatial,5,2,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,a8b8f9f353f8b0e6050c30ba844bc798b303638b4a60c260572e5fdac41b41a8,104,66,28,14,14,0,14,66,0,80.60377299989341,82.77429560002929,57.79728800007433,58.02674000024126,79.75390950196015,81.64289974920393,5.043159020002349,,,,True,videos/libero_spatial__task_005__episode_002__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_002__h_05__l_004__latency_aligned,libero_spatial/task_005/episode_002/h_05/l_004,166,libero_spatial,5,2,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,a8b8f9f353f8b0e6050c30ba844bc798b303638b4a60c260572e5fdac41b41a8,107,53,44,11,11,0,11,53,0,81.66471300137346,83.05924300111656,57.837825999740744,58.1905530016229,80.69738099948154,81.92729399888776,4.999706662998506,,,,True,videos/libero_spatial__task_005__episode_002__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_002__h_05__l_004__async_unguarded,libero_spatial/task_005/episode_002/h_05/l_004,167,libero_spatial,5,2,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,a8b8f9f353f8b0e6050c30ba844bc798b303638b4a60c260572e5fdac41b41a8,230,120,100,25,24,0,24,120,0,81.12305699978606,83.40703140129335,57.85444699722575,58.21717199723935,80.22500399965793,82.48770700229215,10.057572615001845,,,,True,videos/libero_spatial__task_005__episode_002__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_003__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_003/h_05/l_000,168,libero_spatial,5,3,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,0607397f0777d5b0fc1045bd5156a98ae198d412ac53cd431cb8a6ead267714f,100,90,0,18,18,0,0,0,0,80.53334949909186,83.15828679842525,57.79360499946051,58.05831960133219,79.65124299880699,81.9952028514308,5.40255518900085,,,,True,videos/libero_spatial__task_005__episode_003__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_003__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_003/h_05/l_000,169,libero_spatial,5,3,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,0607397f0777d5b0fc1045bd5156a98ae198d412ac53cd431cb8a6ead267714f,99,89,0,18,18,0,0,0,0,80.19462950323941,82.88036060002923,57.77499149735377,58.01930479792645,79.31383249888313,81.94171319937595,5.206003944000258,,,,True,videos/libero_spatial__task_005__episode_003__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_003__h_05__l_002__latency_aligned,libero_spatial/task_005/episode_003/h_05/l_002,170,libero_spatial,5,3,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,0607397f0777d5b0fc1045bd5156a98ae198d412ac53cd431cb8a6ead267714f,106,68,28,14,14,0,14,68,0,80.05689899982826,81.0496703012177,57.78597399876162,57.92068609953276,79.32288499796414,80.11072689769207,5.187369973002205,,,,True,videos/libero_spatial__task_005__episode_003__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_003__h_05__l_002__async_unguarded,libero_spatial/task_005/episode_003/h_05/l_002,171,libero_spatial,5,3,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,0607397f0777d5b0fc1045bd5156a98ae198d412ac53cd431cb8a6ead267714f,118,76,32,16,16,0,16,76,0,80.7886465008778,82.45127400186902,57.82519400054298,58.12093349868519,79.81290749921754,81.43899100014096,5.7661959110009775,,,,True,videos/libero_spatial__task_005__episode_003__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_003__h_05__l_004__async_unguarded,libero_spatial/task_005/episode_003/h_05/l_004,172,libero_spatial,5,3,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,0607397f0777d5b0fc1045bd5156a98ae198d412ac53cd431cb8a6ead267714f,230,120,100,25,24,0,24,120,0,80.39733300029184,82.82237540042843,57.81584299984388,58.18946419967688,79.6779720003542,81.82137560143019,9.39021941700048,,,,True,videos/libero_spatial__task_005__episode_003__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_003__h_05__l_004__latency_aligned,libero_spatial/task_005/episode_003/h_05/l_004,173,libero_spatial,5,3,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,0607397f0777d5b0fc1045bd5156a98ae198d412ac53cd431cb8a6ead267714f,104,50,44,11,10,0,10,50,0,81.57702200333006,83.04253600181255,57.8316069986613,58.1290274985804,80.4958330008958,82.04455750092166,4.967442060999019,,,,True,videos/libero_spatial__task_005__episode_003__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_004__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_004/h_05/l_000,174,libero_spatial,5,4,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,aa0cdeadd136826eac6b6e1aab3d5369dc6850b036ee9bea029eafb4f6df2401,111,101,0,21,21,0,0,0,0,80.08695700118551,82.37915599966072,57.79640800028574,58.13414200019906,79.33966000200599,81.36743099748855,5.637886722000985,,,,True,videos/libero_spatial__task_005__episode_004__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_004__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_004/h_05/l_000,175,libero_spatial,5,4,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,aa0cdeadd136826eac6b6e1aab3d5369dc6850b036ee9bea029eafb4f6df2401,108,98,0,20,20,0,0,0,0,80.12323699949775,80.4860969497895,57.782894999036216,57.9335707525388,79.33723399946757,79.65364419942489,5.921397614001762,,,,True,videos/libero_spatial__task_005__episode_004__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_004__h_05__l_002__async_unguarded,libero_spatial/task_005/episode_004/h_05/l_002,176,libero_spatial,5,4,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,aa0cdeadd136826eac6b6e1aab3d5369dc6850b036ee9bea029eafb4f6df2401,188,126,52,26,26,0,26,126,0,80.21856999948795,82.83464099804405,57.78972299958696,58.14065350114106,79.38571399972716,81.78449225215445,8.508006119998754,,,,True,videos/libero_spatial__task_005__episode_004__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_004__h_05__l_002__latency_aligned,libero_spatial/task_005/episode_004/h_05/l_002,177,libero_spatial,5,4,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,2,100.0,,7,True,success_during_inference_delay,aa0cdeadd136826eac6b6e1aab3d5369dc6850b036ee9bea029eafb4f6df2401,103,65,28,14,13,0,13,65,0,80.00880450163095,80.82950719908695,57.77474550086481,57.88785344957432,79.2291474990634,79.87243204916012,4.979896787001053,,,,True,videos/libero_spatial__task_005__episode_004__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_004__h_05__l_004__latency_aligned,libero_spatial/task_005/episode_004/h_05/l_004,178,libero_spatial,5,4,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,aa0cdeadd136826eac6b6e1aab3d5369dc6850b036ee9bea029eafb4f6df2401,112,55,47,12,11,0,11,55,0,79.87221100120223,80.74488029924396,57.76583149963699,57.891515198207344,79.09599549930135,79.80905399945186,4.9365005799991195,,,,True,videos/libero_spatial__task_005__episode_004__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_005__episode_004__h_05__l_004__async_unguarded,libero_spatial/task_005/episode_004/h_05/l_004,179,libero_spatial,5,4,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,5,4,200.0,,7,False,step_limit,aa0cdeadd136826eac6b6e1aab3d5369dc6850b036ee9bea029eafb4f6df2401,230,120,100,25,24,0,24,120,0,80.03409400043893,80.67240160162328,57.77608399876044,57.947596599842655,79.21453599919914,79.82668379918323,9.867754243998206,,,,True,videos/libero_spatial__task_005__episode_004__h_05__l_004__async_unguarded__failure.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_000__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_000/h_05/l_000,180,libero_spatial,6,0,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,abd69b1a920e17fb71eb569ca0c4a65e9f2bd1d53a2afdc7534c5829689e8976,120,110,0,22,22,0,0,0,0,79.89126749816933,80.2898277004715,57.759260500461096,57.84657929852983,79.20761449895508,79.48433720175672,5.745656909999525,,,,True,videos/libero_spatial__task_006__episode_000__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_000__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_000/h_05/l_000,181,libero_spatial,6,0,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,abd69b1a920e17fb71eb569ca0c4a65e9f2bd1d53a2afdc7534c5829689e8976,116,106,0,22,22,0,0,0,0,79.90784200046619,81.02019230300357,57.75621849898016,57.83058150191209,79.20708799974818,80.22779830007494,5.763600918002339,,,,True,videos/libero_spatial__task_006__episode_000__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_000__h_05__l_002__latency_aligned,libero_spatial/task_006/episode_000/h_05/l_002,182,libero_spatial,6,0,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,abd69b1a920e17fb71eb569ca0c4a65e9f2bd1d53a2afdc7534c5829689e8976,122,80,32,16,16,0,16,80,0,80.06819099864515,81.17004500036273,57.76318100106437,57.858855997437786,79.34241549992294,80.15627925124136,5.61875437100025,,,,True,videos/libero_spatial__task_006__episode_000__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_000__h_05__l_002__async_unguarded,libero_spatial/task_006/episode_000/h_05/l_002,183,libero_spatial,6,0,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,2,100.0,,7,True,task_success,abd69b1a920e17fb71eb569ca0c4a65e9f2bd1d53a2afdc7534c5829689e8976,129,85,34,17,17,0,17,85,0,80.0517569987278,82.23289380111964,57.780380000622245,57.95231340016471,79.2765460028022,81.06601680046879,5.913138514999446,,,,True,videos/libero_spatial__task_006__episode_000__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_000__h_05__l_004__async_unguarded,libero_spatial/task_006/episode_000/h_05/l_004,184,libero_spatial,6,0,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,4,200.0,,7,True,task_success,abd69b1a920e17fb71eb569ca0c4a65e9f2bd1d53a2afdc7534c5829689e8976,162,84,68,17,17,0,17,84,0,80.29550599894719,81.27974839953822,57.806865999737056,57.90667960027349,79.4454280003265,80.49960319985985,6.935737341998902,,,,True,videos/libero_spatial__task_006__episode_000__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_000__h_05__l_004__latency_aligned,libero_spatial/task_006/episode_000/h_05/l_004,185,libero_spatial,6,0,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,4,200.0,,7,True,task_success,abd69b1a920e17fb71eb569ca0c4a65e9f2bd1d53a2afdc7534c5829689e8976,123,61,52,13,13,0,13,61,0,79.96207799806143,81.28996660088887,57.78206700051669,57.93267839908367,79.21610400080681,80.3122612000152,5.476999860002252,,,,True,videos/libero_spatial__task_006__episode_000__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_001__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_001/h_05/l_000,186,libero_spatial,6,1,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,c842084163bd41b0a713c483747fa948aa5cbdb179efa78042fb1b530996025e,120,110,0,22,22,0,0,0,0,81.05108350173396,82.89700169752905,57.873851499607554,58.14737499986222,80.08880099805538,81.81321510128328,6.109713481000654,,,,True,videos/libero_spatial__task_006__episode_001__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_001__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_001/h_05/l_000,187,libero_spatial,6,1,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,c842084163bd41b0a713c483747fa948aa5cbdb179efa78042fb1b530996025e,112,102,0,21,21,0,0,0,0,80.93678899967927,82.25120199858793,57.836824998958036,57.997945998067735,80.0340750029136,81.3937460006855,5.594698933000473,,,,True,videos/libero_spatial__task_006__episode_001__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_001__h_05__l_002__async_unguarded,libero_spatial/task_006/episode_001/h_05/l_002,188,libero_spatial,6,1,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,2,100.0,,7,True,success_during_inference_delay,c842084163bd41b0a713c483747fa948aa5cbdb179efa78042fb1b530996025e,138,90,38,19,18,0,18,90,0,81.19223299945588,82.81205169732857,57.887257000402315,58.19976870188839,80.28506100163213,81.6688457991404,6.523546486001578,,,,True,videos/libero_spatial__task_006__episode_001__h_05__l_002__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_001__h_05__l_002__latency_aligned,libero_spatial/task_006/episode_001/h_05/l_002,189,libero_spatial,6,1,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,2,100.0,,7,True,task_success,c842084163bd41b0a713c483747fa948aa5cbdb179efa78042fb1b530996025e,119,77,32,16,16,0,16,77,0,80.3617950023181,81.92578074886114,57.840084000417846,58.03248850043019,79.5147504995839,80.9586607520032,5.550426575999154,,,,True,videos/libero_spatial__task_006__episode_001__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_001__h_05__l_004__latency_aligned,libero_spatial/task_006/episode_001/h_05/l_004,190,libero_spatial,6,1,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,4,200.0,,7,True,success_during_inference_delay,c842084163bd41b0a713c483747fa948aa5cbdb179efa78042fb1b530996025e,120,60,50,13,12,0,12,60,0,80.62917300048866,83.52904059938737,57.893918001354905,58.16931600056705,79.62531600060174,82.37033640034497,5.37195180100025,,,,True,videos/libero_spatial__task_006__episode_001__h_05__l_004__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_001__h_05__l_004__async_unguarded,libero_spatial/task_006/episode_001/h_05/l_004,191,libero_spatial,6,1,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,4,200.0,,7,True,success_during_inference_delay,c842084163bd41b0a713c483747fa948aa5cbdb179efa78042fb1b530996025e,155,80,65,17,16,0,16,80,0,80.99627699994016,83.3985796009074,57.94323100053589,58.15638080021017,79.98407700142707,82.37227960053133,6.774933996999607,,,,True,videos/libero_spatial__task_006__episode_001__h_05__l_004__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_002__h_05__l_000__async_unguarded,libero_spatial/task_006/episode_002/h_05/l_000,192,libero_spatial,6,2,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,0,0.0,,7,True,task_success,91e00da57baa3c81ba77261da1baa91030084e484fee9dc871f43bccde2503e8,104,94,0,19,19,0,0,0,0,81.16335500017158,82.65856869984418,57.87518400029512,58.03565370006254,80.22427199830418,81.67353149910923,5.486140728000464,,,,True,videos/libero_spatial__task_006__episode_002__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_002__h_05__l_000__latency_aligned,libero_spatial/task_006/episode_002/h_05/l_000,193,libero_spatial,6,2,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,0,0.0,,7,True,task_success,91e00da57baa3c81ba77261da1baa91030084e484fee9dc871f43bccde2503e8,105,95,0,19,19,0,0,0,0,80.29978799822857,81.22351570018509,57.81580600159941,57.99825109788799,79.46998400075245,80.29746290267212,5.532444773998577,,,,True,videos/libero_spatial__task_006__episode_002__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_002__h_05__l_002__latency_aligned,libero_spatial/task_006/episode_002/h_05/l_002,194,libero_spatial,6,2,pick up the black bowl next to the cookie box and place it on the plate,latency_aligned,5,2,100.0,,7,True,success_during_inference_delay,91e00da57baa3c81ba77261da1baa91030084e484fee9dc871f43bccde2503e8,110,70,30,15,14,0,14,70,0,80.33402599903638,81.54094960082148,57.823928000289015,58.04977490079182,79.39645299848053,80.51449339909595,5.163540846002434,,,,True,videos/libero_spatial__task_006__episode_002__h_05__l_002__latency_aligned__success.mp4,,
armbench.pi05_libero_async.v1,libero_spatial__task_006__episode_002__h_05__l_002__async_unguarded,libero_spatial/task_006/episode_002/h_05/l_002,195,libero_spatial,6,2,pick up the black bowl next to the cookie box and place it on the plate,async_unguarded,5,2,100.0,,7,True,success_during_inference_delay,91e00da57baa3c81ba77261da1baa91030084e484fee9dc871f43bccde2503e8,124,80,34,17,16,0,16,80,0,80.3359140008979,81.74513480262249,57.821108999633,58.102475398482056,79.55883399699815,80.70133839864866,5.969764806999592,,,,True,videos/libero_spatial__task_006__episode_002__h_05__l_002__async_unguarded__success.mp4,,
