schema_version,namespace,episode_id,pair_id,condition_order,mode,task_suite,task_id,episode_index,replan_steps,query_index,seed,requested_key_sha256,expected_noise_sha256,server_key_sha256,server_noise_sha256,accepted,error_type,error_message
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_006/h_05/l_000,123,async_unguarded,libero_spatial,5,6,5,25,7,608b9b8bbd5d07751a3b76418a0440fdc24698245095ef53506e5197822c6882,95503106f2c960683c94b33dd1ded331d26617a2ff515d098af4bbaea2c29505,608b9b8bbd5d07751a3b76418a0440fdc24698245095ef53506e5197822c6882,95503106f2c960683c94b33dd1ded331d26617a2ff515d098af4bbaea2c29505,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_006/h_05/l_000,123,async_unguarded,libero_spatial,5,6,5,26,7,5ec13ef7dabced20eff93fe55b7220469371e8c4f578b5fa5d096d6fd18cd3c4,75ba9ac72fb158483daf44cf603accdecb0434343828696701482ddce5f82214,5ec13ef7dabced20eff93fe55b7220469371e8c4f578b5fa5d096d6fd18cd3c4,75ba9ac72fb158483daf44cf603accdecb0434343828696701482ddce5f82214,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_006/h_05/l_000,123,async_unguarded,libero_spatial,5,6,5,27,7,47c5819bff8d5e81434d7d8d28d84c7248d63bf4d51294b26488b6e40f749876,fd291985d6aded8d1ffe1cb4c1bca4d66014607b474847fd5817fcc5c6a26e3f,47c5819bff8d5e81434d7d8d28d84c7248d63bf4d51294b26488b6e40f749876,fd291985d6aded8d1ffe1cb4c1bca4d66014607b474847fd5817fcc5c6a26e3f,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_006/h_05/l_000,123,async_unguarded,libero_spatial,5,6,5,28,7,55b74b7ead76108a225b0a6b0708b0b4f5e63e4d5d3d90a416e0932cd1ede401,29b7bc4755d21d54658647c13e3cca79421a99f5bf86fea49dc3b3738f011655,55b74b7ead76108a225b0a6b0708b0b4f5e63e4d5d3d90a416e0932cd1ede401,29b7bc4755d21d54658647c13e3cca79421a99f5bf86fea49dc3b3738f011655,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_006/h_05/l_000,123,async_unguarded,libero_spatial,5,6,5,29,7,2ed34e04b6acf7900686dce8cbf81a9532206497526233bf4f0116f03af5c740,e9ea43b8e578459fbf2e59e294d0282b8b796878c0f435bfee5ebed1aba76384,2ed34e04b6acf7900686dce8cbf81a9532206497526233bf4f0116f03af5c740,e9ea43b8e578459fbf2e59e294d0282b8b796878c0f435bfee5ebed1aba76384,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_006/h_05/l_000,123,async_unguarded,libero_spatial,5,6,5,30,7,c03b0f1a388a332f9d7d8fca5fab586827e461a15d3a8e006f51de437ee176d4,07bddc2c866f9e74f331ea6e9c3946a85b0f905c107cc73ccef0e1a752f417c8,c03b0f1a388a332f9d7d8fca5fab586827e461a15d3a8e006f51de437ee176d4,07bddc2c866f9e74f331ea6e9c3946a85b0f905c107cc73ccef0e1a752f417c8,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,0,7,a704b127ffc72e98f9b995b470580e9a3c95334b004ac49410dbd1a97b5bff62,37320c240a5564f1a3830947ebfaaba1c3227a788bb3cfa6c7cfaf2aef307491,a704b127ffc72e98f9b995b470580e9a3c95334b004ac49410dbd1a97b5bff62,37320c240a5564f1a3830947ebfaaba1c3227a788bb3cfa6c7cfaf2aef307491,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,1,7,4706364f70517df1837b1627ea3cf3fa3f22732b9e2012704b1d7b97793186bb,d393bae4d95895b20bee40183e1d8cdaa81279b04f536d58f9d7fda50cf78972,4706364f70517df1837b1627ea3cf3fa3f22732b9e2012704b1d7b97793186bb,d393bae4d95895b20bee40183e1d8cdaa81279b04f536d58f9d7fda50cf78972,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,2,7,eb7c8f54b111ed35f266e8b623f92f27e132a0cfd031c20002b7ed932bab4b90,6274d38f2b13aed062fdad31c79e0842cda36ce5c27af8381981e5f57e6ad5dd,eb7c8f54b111ed35f266e8b623f92f27e132a0cfd031c20002b7ed932bab4b90,6274d38f2b13aed062fdad31c79e0842cda36ce5c27af8381981e5f57e6ad5dd,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,3,7,ae0f6e7a2d3cef31619ec5410a324b67ab5c471890cabf769f55eb1a3e00f541,d4ae37bc1b250c688617dbba5427a94cf54bace495e004a0558a968dd4119c18,ae0f6e7a2d3cef31619ec5410a324b67ab5c471890cabf769f55eb1a3e00f541,d4ae37bc1b250c688617dbba5427a94cf54bace495e004a0558a968dd4119c18,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,4,7,3e0f19c4c5aadb77548c8bccdf7d91e498cf61ddf3916092a69bba42a96b2e61,7a3216927cf329da25d9d99e160720370ef251e1be47deea4e4721be05409afe,3e0f19c4c5aadb77548c8bccdf7d91e498cf61ddf3916092a69bba42a96b2e61,7a3216927cf329da25d9d99e160720370ef251e1be47deea4e4721be05409afe,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,5,7,455cf1cbaca994fc28852a195254d91d1dfa7015477f474324bbbe729dfe1f5a,a51663672a7b7de3faaa5cd7267839ef7977b2cd5794efc4c59399632cd0db4e,455cf1cbaca994fc28852a195254d91d1dfa7015477f474324bbbe729dfe1f5a,a51663672a7b7de3faaa5cd7267839ef7977b2cd5794efc4c59399632cd0db4e,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,6,7,6c76a0c7794716366d3f3a7bf93909347fe04fc227d209cdf15bd7e106cccbfa,41649e89a93399530b36edf116a48d8c45217dedb92f26e787a5f5a85db53a75,6c76a0c7794716366d3f3a7bf93909347fe04fc227d209cdf15bd7e106cccbfa,41649e89a93399530b36edf116a48d8c45217dedb92f26e787a5f5a85db53a75,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,7,7,4737f4036be475b7386a2496825ea1fb3b67da1136029b32aace6377169c2550,5da841ee7c26c6133f3bccc7fce38dee1578d852eb56785e0639308d850aa505,4737f4036be475b7386a2496825ea1fb3b67da1136029b32aace6377169c2550,5da841ee7c26c6133f3bccc7fce38dee1578d852eb56785e0639308d850aa505,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,8,7,4629734cd2c0910ef871d1c57e550926e36bdf7bf4a4eea511c13b8c83a628af,5e6b2056178ea7262a88d8b235d542331059fdd988f45a2b1d74f8c94dff02c6,4629734cd2c0910ef871d1c57e550926e36bdf7bf4a4eea511c13b8c83a628af,5e6b2056178ea7262a88d8b235d542331059fdd988f45a2b1d74f8c94dff02c6,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,9,7,9dd243ea1fdea489cb2b97dfc0105ea1935a32d0fb912a22a176e15872e010bc,913f55802620533cf4d98c774af887600d627464f6eb5db97d181c5f72bd208c,9dd243ea1fdea489cb2b97dfc0105ea1935a32d0fb912a22a176e15872e010bc,913f55802620533cf4d98c774af887600d627464f6eb5db97d181c5f72bd208c,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,10,7,bfe0a719a43717ae60e2a18a317a784ec70aadc31c7285809e1b8751a5405fa8,aec90bedda801ec571d07402cce6a34a8e61b783be0bc41a25ade50869cae294,bfe0a719a43717ae60e2a18a317a784ec70aadc31c7285809e1b8751a5405fa8,aec90bedda801ec571d07402cce6a34a8e61b783be0bc41a25ade50869cae294,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,11,7,9164d7a4e5d1ca578bfb102182300a6e606bb6916f735b76121ac6f4d236642d,dc1101fadee6158775bf7c0da7e9d822785a5371005ebf9591c753ba7501b4f4,9164d7a4e5d1ca578bfb102182300a6e606bb6916f735b76121ac6f4d236642d,dc1101fadee6158775bf7c0da7e9d822785a5371005ebf9591c753ba7501b4f4,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,12,7,127346ba7579b1869ea450bc7ffcfdcdc38c1c88788f87436a49f6a5fd6c2238,dd53966c03030d85b5b6c2ac1996d91f3218c462e40f18d2a2d83ae6c37e3114,127346ba7579b1869ea450bc7ffcfdcdc38c1c88788f87436a49f6a5fd6c2238,dd53966c03030d85b5b6c2ac1996d91f3218c462e40f18d2a2d83ae6c37e3114,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,13,7,d59ef8fdc0a74005106c67512d5ba040499b68bbf46db8eac94f7266881aeae1,dc9051f7483804fdd666cdfad45ccdbf04e94b7fd594f48035cf0c80086e5240,d59ef8fdc0a74005106c67512d5ba040499b68bbf46db8eac94f7266881aeae1,dc9051f7483804fdd666cdfad45ccdbf04e94b7fd594f48035cf0c80086e5240,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,14,7,657a2cb14bde4044d1826a29ba60cd28283945fae146c8779de0b533f0639bf7,5996a44aeea4699dea2050d147c80e3a1d09efc10f650e931840ece01a709036,657a2cb14bde4044d1826a29ba60cd28283945fae146c8779de0b533f0639bf7,5996a44aeea4699dea2050d147c80e3a1d09efc10f650e931840ece01a709036,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,15,7,7c8f3ae038b780f693ae4e5e7a7273938ffd3edc9478d204418bd6a454cb5682,b3f511939ea0a4a99c96d33ad7c6bf4f4b6c7ddd67f149732e0bf1d9940abce5,7c8f3ae038b780f693ae4e5e7a7273938ffd3edc9478d204418bd6a454cb5682,b3f511939ea0a4a99c96d33ad7c6bf4f4b6c7ddd67f149732e0bf1d9940abce5,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,16,7,695d200e5d9ff5b3563817e29d1499bc6201c1d985bf5053ec095880824f029f,3ba70da7dcbe29fd114fc502eef722226795ddfb0f753d2aaba5070899127710,695d200e5d9ff5b3563817e29d1499bc6201c1d985bf5053ec095880824f029f,3ba70da7dcbe29fd114fc502eef722226795ddfb0f753d2aaba5070899127710,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,17,7,5787294a5616f6dc3a66c0b9e3cc63606fd95533bf25622b5df462b774a7537f,eef028af88e48b6b1da1e85848b5864f9ee3fea1b1974b0b1514cafefc9b483d,5787294a5616f6dc3a66c0b9e3cc63606fd95533bf25622b5df462b774a7537f,eef028af88e48b6b1da1e85848b5864f9ee3fea1b1974b0b1514cafefc9b483d,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,18,7,2835437e1dca7714436f23c14d9eb25c6b7f88557556c2dd106c82c273048b10,7f5e13d2ed6ce0e9545e1ece96c5571fa9e725904ee175f373689214cdde8ca3,2835437e1dca7714436f23c14d9eb25c6b7f88557556c2dd106c82c273048b10,7f5e13d2ed6ce0e9545e1ece96c5571fa9e725904ee175f373689214cdde8ca3,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,19,7,70afbe6e47b58506e09429abb922b138d003cfd584409286e6aa0cad981a335a,b2d83bf6f7bbb710baffe95f1d6ea8011f1211c16cc3e01664e18c3569eb7558,70afbe6e47b58506e09429abb922b138d003cfd584409286e6aa0cad981a335a,b2d83bf6f7bbb710baffe95f1d6ea8011f1211c16cc3e01664e18c3569eb7558,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,20,7,2833a2911ff73b61e63e2e06eff5fe90c9ab817986617235d6d6a572413f0415,a2ef59cb28991a6f136572ef96943a5320049b4706aea3800d435cab8d7e0bc1,2833a2911ff73b61e63e2e06eff5fe90c9ab817986617235d6d6a572413f0415,a2ef59cb28991a6f136572ef96943a5320049b4706aea3800d435cab8d7e0bc1,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,21,7,b27d8249d437f0faf9edbd8db26a854990ebf278ba400f839c4a5ccd685729c6,fc0994b9e954868b8cc86ac273f67c93f952183dbd7ddf199892ac42570bf66c,b27d8249d437f0faf9edbd8db26a854990ebf278ba400f839c4a5ccd685729c6,fc0994b9e954868b8cc86ac273f67c93f952183dbd7ddf199892ac42570bf66c,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,22,7,8f22a6820c4bd059dec2d67f524490bea3b1bd8d2488ab6590e12b7cbb1aa437,241184cf697e51cf081da8873de0abf9b83d5ff2c6d42062eea3f6291289014a,8f22a6820c4bd059dec2d67f524490bea3b1bd8d2488ab6590e12b7cbb1aa437,241184cf697e51cf081da8873de0abf9b83d5ff2c6d42062eea3f6291289014a,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,23,7,0461d1a672e18affd0d1c4464cc4a25e10d788f1bb3d95c362e0dc905822ab53,650013ced5c2a2839a99e2e5fa00c3e9bfe78bea5f726ae490530cc6daffa269,0461d1a672e18affd0d1c4464cc4a25e10d788f1bb3d95c362e0dc905822ab53,650013ced5c2a2839a99e2e5fa00c3e9bfe78bea5f726ae490530cc6daffa269,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,24,7,71d84f0ea935f25a7b18e10e66af9cdc1e2a1430d9402f891d02615d82d18869,6146e882e8a588acf2e052438c2eddfcc5df66d25f979464f7921c409446589a,71d84f0ea935f25a7b18e10e66af9cdc1e2a1430d9402f891d02615d82d18869,6146e882e8a588acf2e052438c2eddfcc5df66d25f979464f7921c409446589a,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,25,7,76023fe017278105611c9d4a43a0c294035d67c0844453a215c68050f089e9c7,b173e529b0757561e355b69890bd37daf623d9b441b47909d6dd0324abc15b4a,76023fe017278105611c9d4a43a0c294035d67c0844453a215c68050f089e9c7,b173e529b0757561e355b69890bd37daf623d9b441b47909d6dd0324abc15b4a,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,26,7,c412d912fa4466e3d3c065dbc3593b5bd9119a1ec3140406974bce3af092bbdb,21a9cefedc26774f908b6642b9658ae433856959737a2103745ba9de7faad1dc,c412d912fa4466e3d3c065dbc3593b5bd9119a1ec3140406974bce3af092bbdb,21a9cefedc26774f908b6642b9658ae433856959737a2103745ba9de7faad1dc,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,27,7,c8792110598e88473d84fd5a1598de4288c8f37ada39af2f00f0baf346876ac2,2fe8e63c434224dcfc0b18740a06602fa8b5d11ce86f052336e089626d547f30,c8792110598e88473d84fd5a1598de4288c8f37ada39af2f00f0baf346876ac2,2fe8e63c434224dcfc0b18740a06602fa8b5d11ce86f052336e089626d547f30,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,async_unguarded,libero_spatial,5,7,5,28,7,9d98f7d51a8c624488456f79803a5987c43bffcb2c8f120f1673f7f5d51cfd9d,6d8379feb50bba8e074595ff7c7bd5e4d22965acae18fa610af44b9fe012d282,9d98f7d51a8c624488456f79803a5987c43bffcb2c8f120f1673f7f5d51cfd9d,6d8379feb50bba8e074595ff7c7bd5e4d22965acae18fa610af44b9fe012d282,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_007/h_05/l_000,125,latency_aligned,libero_spatial,5,7,5,0,7,a704b127ffc72e98f9b995b470580e9a3c95334b004ac49410dbd1a97b5bff62,37320c240a5564f1a3830947ebfaaba1c3227a788bb3cfa6c7cfaf2aef307491,a704b127ffc72e98f9b995b470580e9a3c95334b004ac49410dbd1a97b5bff62,37320c240a5564f1a3830947ebfaaba1c3227a788bb3cfa6c7cfaf2aef307491,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_007/h_05/l_000,125,latency_aligned,libero_spatial,5,7,5,1,7,4706364f70517df1837b1627ea3cf3fa3f22732b9e2012704b1d7b97793186bb,d393bae4d95895b20bee40183e1d8cdaa81279b04f536d58f9d7fda50cf78972,4706364f70517df1837b1627ea3cf3fa3f22732b9e2012704b1d7b97793186bb,d393bae4d95895b20bee40183e1d8cdaa81279b04f536d58f9d7fda50cf78972,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_007/h_05/l_000,125,latency_aligned,libero_spatial,5,7,5,2,7,eb7c8f54b111ed35f266e8b623f92f27e132a0cfd031c20002b7ed932bab4b90,6274d38f2b13aed062fdad31c79e0842cda36ce5c27af8381981e5f57e6ad5dd,eb7c8f54b111ed35f266e8b623f92f27e132a0cfd031c20002b7ed932bab4b90,6274d38f2b13aed062fdad31c79e0842cda36ce5c27af8381981e5f57e6ad5dd,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_007/h_05/l_000,125,latency_aligned,libero_spatial,5,7,5,3,7,ae0f6e7a2d3cef31619ec5410a324b67ab5c471890cabf769f55eb1a3e00f541,d4ae37bc1b250c688617dbba5427a94cf54bace495e004a0558a968dd4119c18,ae0f6e7a2d3cef31619ec5410a324b67ab5c471890cabf769f55eb1a3e00f541,d4ae37bc1b250c688617dbba5427a94cf54bace495e004a0558a968dd4119c18,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_007/h_05/l_000,125,latency_aligned,libero_spatial,5,7,5,4,7,3e0f19c4c5aadb77548c8bccdf7d91e498cf61ddf3916092a69bba42a96b2e61,7a3216927cf329da25d9d99e160720370ef251e1be47deea4e4721be05409afe,3e0f19c4c5aadb77548c8bccdf7d91e498cf61ddf3916092a69bba42a96b2e61,7a3216927cf329da25d9d99e160720370ef251e1be47deea4e4721be05409afe,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_007/h_05/l_000,125,latency_aligned,libero_spatial,5,7,5,5,7,455cf1cbaca994fc28852a195254d91d1dfa7015477f474324bbbe729dfe1f5a,a51663672a7b7de3faaa5cd7267839ef7977b2cd5794efc4c59399632cd0db4e,455cf1cbaca994fc28852a195254d91d1dfa7015477f474324bbbe729dfe1f5a,a51663672a7b7de3faaa5cd7267839ef7977b2cd5794efc4c59399632cd0db4e,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_007/h_05/l_000,125,latency_aligned,libero_spatial,5,7,5,6,7,6c76a0c7794716366d3f3a7bf93909347fe04fc227d209cdf15bd7e106cccbfa,41649e89a93399530b36edf116a48d8c45217dedb92f26e787a5f5a85db53a75,6c76a0c7794716366d3f3a7bf93909347fe04fc227d209cdf15bd7e106cccbfa,41649e89a93399530b36edf116a48d8c45217dedb92f26e787a5f5a85db53a75,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_007/h_05/l_000,125,latency_aligned,libero_spatial,5,7,5,7,7,4737f4036be475b7386a2496825ea1fb3b67da1136029b32aace6377169c2550,5da841ee7c26c6133f3bccc7fce38dee1578d852eb56785e0639308d850aa505,4737f4036be475b7386a2496825ea1fb3b67da1136029b32aace6377169c2550,5da841ee7c26c6133f3bccc7fce38dee1578d852eb56785e0639308d850aa505,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_007/h_05/l_000,125,latency_aligned,libero_spatial,5,7,5,8,7,4629734cd2c0910ef871d1c57e550926e36bdf7bf4a4eea511c13b8c83a628af,5e6b2056178ea7262a88d8b235d542331059fdd988f45a2b1d74f8c94dff02c6,4629734cd2c0910ef871d1c57e550926e36bdf7bf4a4eea511c13b8c83a628af,5e6b2056178ea7262a88d8b235d542331059fdd988f45a2b1d74f8c94dff02c6,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_007/h_05/l_000,125,latency_aligned,libero_spatial,5,7,5,9,7,9dd243ea1fdea489cb2b97dfc0105ea1935a32d0fb912a22a176e15872e010bc,913f55802620533cf4d98c774af887600d627464f6eb5db97d181c5f72bd208c,9dd243ea1fdea489cb2b97dfc0105ea1935a32d0fb912a22a176e15872e010bc,913f55802620533cf4d98c774af887600d627464f6eb5db97d181c5f72bd208c,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_007/h_05/l_000,125,latency_aligned,libero_spatial,5,7,5,10,7,bfe0a719a43717ae60e2a18a317a784ec70aadc31c7285809e1b8751a5405fa8,aec90bedda801ec571d07402cce6a34a8e61b783be0bc41a25ade50869cae294,bfe0a719a43717ae60e2a18a317a784ec70aadc31c7285809e1b8751a5405fa8,aec90bedda801ec571d07402cce6a34a8e61b783be0bc41a25ade50869cae294,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_007/h_05/l_000,125,latency_aligned,libero_spatial,5,7,5,11,7,9164d7a4e5d1ca578bfb102182300a6e606bb6916f735b76121ac6f4d236642d,dc1101fadee6158775bf7c0da7e9d822785a5371005ebf9591c753ba7501b4f4,9164d7a4e5d1ca578bfb102182300a6e606bb6916f735b76121ac6f4d236642d,dc1101fadee6158775bf7c0da7e9d822785a5371005ebf9591c753ba7501b4f4,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_007/h_05/l_000,125,latency_aligned,libero_spatial,5,7,5,12,7,127346ba7579b1869ea450bc7ffcfdcdc38c1c88788f87436a49f6a5fd6c2238,dd53966c03030d85b5b6c2ac1996d91f3218c462e40f18d2a2d83ae6c37e3114,127346ba7579b1869ea450bc7ffcfdcdc38c1c88788f87436a49f6a5fd6c2238,dd53966c03030d85b5b6c2ac1996d91f3218c462e40f18d2a2d83ae6c37e3114,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_008__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_008/h_05/l_000,126,latency_aligned,libero_spatial,5,8,5,0,7,a876f06226ef3b8616d0a9ecf6c3d43f7d6a511649e913674b2ce20430d41d7f,649d12d003478cc8b15d68f6e47cb6e34e66e71de8ce67fb74ccc60cd4d846c8,a876f06226ef3b8616d0a9ecf6c3d43f7d6a511649e913674b2ce20430d41d7f,649d12d003478cc8b15d68f6e47cb6e34e66e71de8ce67fb74ccc60cd4d846c8,True,,
armbench.policy_sampling_trace.v1,scored,libero_spatial__task_005__episode_008__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_008/h_05/l_000,126,latency_aligned,libero_spatial,5,8,5,1,7,91dc21e4acd9eb06a01998a14db24de8e4074507364f3fe242287b56d5d7e92b,ca0b10fea69ded388ed3866975490e0e7af54e29e4b3b69ac9505db37c3ca6e4,91dc21e4acd9eb06a01998a14db24de8e4074507364f3fe242287b56d5d7e92b,ca0b10fea69ded388ed3866975490e0e7af54e29e4b3b69ac9505db37c3ca6e4,True,,
