schema_version,episode_id,pair_id,condition_order,task_suite,task_id,episode_index,task_description,mode,latency_source,replan_steps,latency_steps,seed,success,termination_reason,initial_state_sha256,environment_steps,task_action_steps,latency_action_steps,policy_queries,accepted_chunks,rejected_chunks,stale_chunks_executed,stale_action_steps,interventions,deadline_misses,horizon_overruns,age_refreshes,fallback_hold_steps,simulated_catchup_steps,observation_age_p50_ms,observation_age_p95_ms,observation_age_max_ms,inference_latency_p50_ms,inference_latency_p95_ms,wall_time_s,failure_category,failure_type,failure_message,video_required,video_path,video_error_type,video_error_message
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_013/h_05/l_000,89,libero_spatial,3,13,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,9b045f51461691613bb44dedb0b7ef53409743037f6643d07fe625cb4f858419,91,50,31,11,10,0,10,50,0,0,0,0,0,31,166.86942300293595,248.16166550044727,248.3853480007383,85.14704899789649,85.88634299849218,5.353216101000726,,,,True,videos/libero_spatial__task_003__episode_013__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_014__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_014/h_05/l_000,90,libero_spatial,3,14,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,False,step_limit,3433e04fdca1bec0d023b1574d04d3e2f31e0ff687165ac60aa1699303d2d42d,230,146,74,30,30,0,30,146,0,0,0,0,0,74,165.39403699971444,247.99794964910689,249.14278199867113,83.4765415002039,86.14528380003321,11.77220348800256,,,,True,videos/libero_spatial__task_003__episode_014__h_05__l_000__latency_aligned__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_014__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_014/h_05/l_000,91,libero_spatial,3,14,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,3433e04fdca1bec0d023b1574d04d3e2f31e0ff687165ac60aa1699303d2d42d,150,95,45,20,19,0,19,95,0,0,0,0,0,45,126.16603700007545,248.7228949494238,248.8348609986133,82.9645800004073,85.74945270320313,8.319032886000059,,,,True,videos/libero_spatial__task_003__episode_014__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_015/h_05/l_000,92,libero_spatial,3,15,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,c40699f11765db57b74c9d8d0ff5ac77114e6fef80b6b9798768a27e877e0cc5,123,74,39,15,15,0,15,74,0,0,0,0,0,39,165.65537199858227,246.22463560153847,246.88955999954487,82.99354200062226,85.69710580050014,6.58462025100016,,,,True,videos/libero_spatial__task_003__episode_015__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_015/h_05/l_000,93,libero_spatial,3,15,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,c40699f11765db57b74c9d8d0ff5ac77114e6fef80b6b9798768a27e877e0cc5,86,47,29,10,10,0,10,47,0,0,0,0,0,29,167.68203650099167,246.6110874502192,247.1466050010349,83.8399299991579,85.02302030065039,5.258832848998281,,,,True,videos/libero_spatial__task_003__episode_015__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_016__h_05__l_000__latency_aligned,libero_spatial/task_003/episode_016/h_05/l_000,94,libero_spatial,3,16,pick up the black bowl on the cookie box and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,a88eca44a99f92bf1665f44e38595ccb536eaeac8f58ee603e080138d4549567,98,56,32,12,12,0,12,56,0,0,0,0,0,32,165.60200700041605,246.2192025004697,246.49432899968815,83.04138650055393,84.71558069941239,5.4629224029995385,,,,True,videos/libero_spatial__task_003__episode_016__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_003__episode_016__h_05__l_000__async_unguarded,libero_spatial/task_003/episode_016/h_05/l_000,95,libero_spatial,3,16,pick up the black bowl on the cookie box and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,a88eca44a99f92bf1665f44e38595ccb536eaeac8f58ee603e080138d4549567,230,145,75,30,29,0,29,145,0,0,0,0,0,75,145.11765699899115,245.63345830028993,246.60984999718494,82.13598099791852,84.05079929998465,11.726382529002876,,,,True,videos/libero_spatial__task_003__episode_016__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_005__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_005/h_05/l_000,96,libero_spatial,4,5,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,9d27e8547f5f08d749e813810ea5fbcabfda762c07d2bc8a75a79a50e1685994,158,98,50,20,20,0,20,98,0,0,0,0,0,50,145.2391635011736,244.60766040210729,245.82182499943883,82.48210350029694,83.39550430246163,8.36844637700051,,,,True,videos/libero_spatial__task_004__episode_005__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_005__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_005/h_05/l_000,97,libero_spatial,4,5,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,9d27e8547f5f08d749e813810ea5fbcabfda762c07d2bc8a75a79a50e1685994,132,80,42,17,16,0,16,80,0,0,0,0,0,42,164.35813800126198,245.7593351995456,245.79135199746815,82.9129740013741,84.97893260137062,7.157300007998856,,,,True,videos/libero_spatial__task_004__episode_005__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_006__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_006/h_05/l_000,98,libero_spatial,4,6,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,e7d1ddf7761004e49510ab9f3970bf3a7457817bfb57163af33101d940780fdc,136,80,46,16,16,0,16,80,0,0,0,0,0,46,165.24899450087105,245.64280875074473,245.94032100139884,82.37892000033753,83.27671500137512,7.536261511999328,,,,True,videos/libero_spatial__task_004__episode_006__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_006/h_05/l_000,99,libero_spatial,4,6,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,e7d1ddf7761004e49510ab9f3970bf3a7457817bfb57163af33101d940780fdc,230,145,75,30,29,0,29,145,0,0,0,0,0,75,164.30807700089645,246.4790495503621,248.07888500072295,82.49688249998144,84.34002639969549,12.629776003999723,,,,True,videos/libero_spatial__task_004__episode_006__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_007/h_05/l_000,100,libero_spatial,4,7,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,67b22b8c1c7d85c1e3cc7c5e37ef57eaec6fb80f1d8ee66eb6a7b883464fbd0a,157,100,47,20,20,0,20,100,0,0,0,0,0,47,126.96198400044523,245.5962207994162,246.9870360000641,82.57838000099582,84.22781219815079,8.293829973001266,,,,True,videos/libero_spatial__task_004__episode_007__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_007/h_05/l_000,101,libero_spatial,4,7,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,67b22b8c1c7d85c1e3cc7c5e37ef57eaec6fb80f1d8ee66eb6a7b883464fbd0a,131,80,41,17,16,0,16,80,0,0,0,0,0,41,129.02985700202407,247.28054979859735,247.6241009972,84.76981599960709,87.32478180099861,7.0608863230008865,,,,True,videos/libero_spatial__task_004__episode_007__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_008__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_008/h_05/l_000,102,libero_spatial,4,8,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,7bae9f00cee5683e491d8a8d9682bada6be8efdbf4396bdecc88b621b6e84ec3,129,83,36,17,17,0,17,83,0,0,0,0,0,36,128.3532470006321,246.3465476015699,246.98282199824462,84.56600399949821,86.1863767982868,6.958039303000987,,,,True,videos/libero_spatial__task_004__episode_008__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_008__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_008/h_05/l_000,103,libero_spatial,4,8,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,7bae9f00cee5683e491d8a8d9682bada6be8efdbf4396bdecc88b621b6e84ec3,230,145,75,30,29,0,29,145,0,1,1,0,0,75,129.45623900122882,249.30253269849345,251.01386599999387,85.40463449753588,87.51539174863865,12.530496680999931,,,,True,videos/libero_spatial__task_004__episode_008__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_009__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_009/h_05/l_000,104,libero_spatial,4,9,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,2ee8631e2ba3dbb390f35247a61dd7b6f36ba34fada36a27950079a5bbb23dfa,175,110,55,23,22,0,22,110,0,0,0,0,0,55,128.99452000056044,248.37288959752186,248.54385100115906,84.9556670000311,86.52952339907642,9.376890801999252,,,,True,videos/libero_spatial__task_004__episode_009__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_009__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_009/h_05/l_000,105,libero_spatial,4,9,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,2ee8631e2ba3dbb390f35247a61dd7b6f36ba34fada36a27950079a5bbb23dfa,147,90,46,19,18,1,18,90,1,1,1,1,1,46,128.30344900066848,250.01124190057453,251.03265099824057,85.69195900054183,87.1970946987858,8.050405735000822,,,,True,videos/libero_spatial__task_004__episode_009__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_010__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_010/h_05/l_000,106,libero_spatial,4,10,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,b3ad708eb629775bb51ea3b760f384b7f2ddede45d0435ac10a1bafb597ddeda,144,88,46,18,18,0,18,88,0,0,0,0,0,46,165.5560119997972,247.49383670077805,247.62215100054163,84.30454049994296,85.02937579833088,8.022256007003307,,,,True,videos/libero_spatial__task_004__episode_010__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_010/h_05/l_000,107,libero_spatial,4,10,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,b3ad708eb629775bb51ea3b760f384b7f2ddede45d0435ac10a1bafb597ddeda,163,101,52,21,21,0,21,101,0,0,0,0,0,52,164.2185780001455,246.6619750011887,249.8381250006787,82.76909699998214,84.02415500313509,8.68045778799933,,,,True,videos/libero_spatial__task_004__episode_010__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_011/h_05/l_000,108,libero_spatial,4,11,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,2a445ef21ee95ce62e368c710872d69065915ec4e73c8e5f93d330c160ff9a7d,184,115,59,24,23,0,23,115,0,0,0,0,0,59,126.97416300034092,245.45451715093805,245.59091700211866,82.68223099912575,84.5440069990218,9.819111437001993,,,,True,videos/libero_spatial__task_004__episode_011__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_011__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_011/h_05/l_000,109,libero_spatial,4,11,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,2a445ef21ee95ce62e368c710872d69065915ec4e73c8e5f93d330c160ff9a7d,135,80,45,17,16,0,16,80,0,0,0,0,0,45,164.62311500072246,246.19777600091766,246.4592319993244,82.30436300073052,84.03054200025508,7.291906424001354,,,,True,videos/libero_spatial__task_004__episode_011__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_012__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_012/h_05/l_000,110,libero_spatial,4,12,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,4b744c83bdf5f9c74deb2eb1bebeee889008c847010204499dc2dce8e4dcd801,149,90,49,19,18,0,18,90,0,0,0,0,0,49,165.82588399978704,248.13726029897225,249.13187100173673,83.13220499985619,85.27671059964632,8.224177201998828,,,,True,videos/libero_spatial__task_004__episode_012__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_012__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_012/h_05/l_000,111,libero_spatial,4,12,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,4b744c83bdf5f9c74deb2eb1bebeee889008c847010204499dc2dce8e4dcd801,230,144,76,29,29,0,29,144,0,0,0,0,0,76,166.21862900137785,248.29199699888704,248.81682100021862,84.01974999651429,85.70089159911731,12.02401326099789,,,,True,videos/libero_spatial__task_004__episode_012__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_013__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_013/h_05/l_000,112,libero_spatial,4,13,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,cac5f35b1ddd59fba398f6e484844087ab0ba0d5ed284c50f5dadd6f4c5dedad,172,115,47,23,23,0,23,115,0,0,0,0,0,47,125.26578100005281,246.13810579758137,247.39206099911826,82.61289899746771,84.00979090074543,9.077608518000488,,,,True,videos/libero_spatial__task_004__episode_013__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_013__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_013/h_05/l_000,113,libero_spatial,4,13,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,cac5f35b1ddd59fba398f6e484844087ab0ba0d5ed284c50f5dadd6f4c5dedad,132,85,37,17,17,0,17,85,0,0,0,0,0,37,125.38012799996068,246.299026998895,246.9656749999558,82.76343400211772,84.34129539818969,6.875603347998549,,,,True,videos/libero_spatial__task_004__episode_013__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_014__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_014/h_05/l_000,114,libero_spatial,4,14,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,01d0a7adeeeebbfd4c6669bced9bbe2c7d4cdc8f8eef4e176b3ecbf097db1e25,128,79,39,16,16,0,16,79,0,0,0,0,0,39,126.62961000023643,246.5105784995103,248.20089700006065,82.99290799914161,84.48543350004911,7.059642367999913,,,,True,videos/libero_spatial__task_004__episode_014__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_014__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_014/h_05/l_000,115,libero_spatial,4,14,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,01d0a7adeeeebbfd4c6669bced9bbe2c7d4cdc8f8eef4e176b3ecbf097db1e25,230,145,75,30,29,0,29,145,0,1,1,0,0,75,146.10828300101275,249.24543804918358,250.4338149992691,83.61113649880281,87.10658330019214,12.180112399000791,,,,True,videos/libero_spatial__task_004__episode_014__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_015__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_015/h_05/l_000,116,libero_spatial,4,15,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,7d6fa9e9372f43b3637ce475a4bf46831759ef987706dde46a80a6457c30812a,163,95,58,20,19,0,19,95,0,0,0,0,0,58,166.65097849909216,247.42941999847972,249.52365699937218,83.49933250065078,84.63524699945992,9.053499909998209,,,,True,videos/libero_spatial__task_004__episode_015__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_015__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_015/h_05/l_000,117,libero_spatial,4,15,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,7d6fa9e9372f43b3637ce475a4bf46831759ef987706dde46a80a6457c30812a,127,74,43,15,15,0,15,74,0,0,0,0,0,43,167.55661400020472,247.3099763999926,247.5886520005588,84.20163000118919,84.87204339980963,7.150171615998261,,,,True,videos/libero_spatial__task_004__episode_015__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_016__h_05__l_000__latency_aligned,libero_spatial/task_004/episode_016/h_05/l_000,118,libero_spatial,4,16,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,e74e1483103e556b881bbdec99a846c623e771ef5fef3d50293f4538c655d14c,125,78,37,16,16,0,16,78,0,0,0,0,0,37,128.03903999883914,187.69290550062578,245.76827800046885,83.78311399792437,85.63302499896963,6.852373693000118,,,,True,videos/libero_spatial__task_004__episode_016__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_004__episode_016__h_05__l_000__async_unguarded,libero_spatial/task_004/episode_016/h_05/l_000,119,libero_spatial,4,16,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,e74e1483103e556b881bbdec99a846c623e771ef5fef3d50293f4538c655d14c,230,150,70,31,30,0,30,150,0,0,0,0,0,70,127.24163299935753,247.5725264994253,248.1372630027181,83.81379099955666,85.68184400064638,11.524333797999134,,,,True,videos/libero_spatial__task_004__episode_016__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_005__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_005/h_05/l_000,120,libero_spatial,5,5,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,True,success_during_inference_delay,5d7f7c506a97bf93fa32de1e3ed9deca9768d4946b41818a1e12728025b6ac49,184,120,54,25,24,0,24,120,0,0,0,0,0,54,126.9657439988805,246.18699599959655,247.42136700297124,83.65788399896701,86.84815960150445,9.716242278002028,,,,True,videos/libero_spatial__task_005__episode_005__h_05__l_000__async_unguarded__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_005__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_005/h_05/l_000,121,libero_spatial,5,5,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,5d7f7c506a97bf93fa32de1e3ed9deca9768d4946b41818a1e12728025b6ac49,100,60,30,12,12,0,12,60,0,0,0,0,0,30,146.911732499575,246.02343929927883,247.033202998864,82.39888150092156,84.99073950006277,5.6511610000015935,,,,True,videos/libero_spatial__task_005__episode_005__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_006__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_006/h_05/l_000,122,libero_spatial,5,6,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,d07cde9842c77f852f5342c4759dda45a46713c2aed488750db83a5b2ad90c55,101,62,29,13,13,0,13,62,0,0,0,0,0,29,124.99615400156472,198.23914139997203,247.747656001593,82.06551499824855,83.80738420091802,5.554180979001103,,,,True,videos/libero_spatial__task_005__episode_006__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_006__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_006/h_05/l_000,123,libero_spatial,5,6,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,d07cde9842c77f852f5342c4759dda45a46713c2aed488750db83a5b2ad90c55,230,150,70,31,30,0,30,150,0,0,0,0,0,70,125.80879099914455,246.38089300060528,247.148329999618,82.52174299923354,85.28506949915027,12.450106366999535,,,,True,videos/libero_spatial__task_005__episode_006__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_007/h_05/l_000,124,libero_spatial,5,7,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,245c4f09d4bd6e446825e4b380acd8f864f0180b08f3be5dea6acc02e18405fb,230,145,75,29,29,0,29,145,0,1,1,0,0,75,128.6344719992485,247.93045039841672,252.81633800113923,83.74883500073338,89.31267200096045,12.290904795998358,,,,True,videos/libero_spatial__task_005__episode_007__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_007__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_007/h_05/l_000,125,libero_spatial,5,7,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,245c4f09d4bd6e446825e4b380acd8f864f0180b08f3be5dea6acc02e18405fb,102,60,32,13,12,0,12,60,0,0,0,0,0,32,128.7048429985589,246.8100575984863,247.97107799895457,83.7996939990262,87.92270800040569,5.883730245997867,,,,True,videos/libero_spatial__task_005__episode_007__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_008__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_008/h_05/l_000,126,libero_spatial,5,8,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,success_during_inference_delay,90a7894021417b529c0172a0527a6545cb6569e7715cf51970d52f22921c21b8,107,60,37,13,12,0,12,60,0,0,0,0,0,37,166.97807800301234,248.92854200006695,249.73281499842415,85.3333989980456,86.5686662014923,6.1535597359979874,,,,True,videos/libero_spatial__task_005__episode_008__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_008__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_008/h_05/l_000,127,libero_spatial,5,8,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,90a7894021417b529c0172a0527a6545cb6569e7715cf51970d52f22921c21b8,230,138,82,28,28,0,28,138,0,2,2,0,0,82,168.5465654991276,249.82414710120793,253.49747700238368,85.79251049923187,89.58182945189037,12.930805820000387,,,,True,videos/libero_spatial__task_005__episode_008__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_009__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_009/h_05/l_000,128,libero_spatial,5,9,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,393b704965b965341e9016d19fd6263476caf576407ffd19c47c3580937980b2,230,144,76,29,29,0,29,144,0,5,5,0,0,76,167.46624600273208,252.41058499959763,254.61844199890038,85.90832800109638,90.71240379780647,11.957173660997796,,,,True,videos/libero_spatial__task_005__episode_009__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_009__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_009/h_05/l_000,129,libero_spatial,5,9,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,393b704965b965341e9016d19fd6263476caf576407ffd19c47c3580937980b2,106,62,34,13,13,0,13,62,0,0,0,0,0,34,166.33191499931854,247.9869377995783,248.88708000071347,84.46566000202438,89.71238899976015,6.139396506001503,,,,True,videos/libero_spatial__task_005__episode_009__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_010__h_05__l_000__latency_aligned,libero_spatial/task_005/episode_010/h_05/l_000,130,libero_spatial,5,10,pick up the black bowl on the ramekin and place it on the plate,latency_aligned,measured_wall,5,0,7,True,task_success,e2336cd4eaa8d4734910f852444fbecb8896e27b1330e82629a1a7b7dbeb3d46,104,61,33,13,13,0,13,61,0,0,0,0,0,33,165.14477300006547,246.0167746001389,246.6062229977979,84.37446599782561,91.25874720193679,5.883205052999983,,,,True,videos/libero_spatial__task_005__episode_010__h_05__l_000__latency_aligned__success.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_010__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_010/h_05/l_000,131,libero_spatial,5,10,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,False,step_limit,e2336cd4eaa8d4734910f852444fbecb8896e27b1330e82629a1a7b7dbeb3d46,230,141,79,29,29,0,29,141,0,0,0,0,0,79,165.06661099992925,247.63921560079325,248.60360599996056,83.18968399908044,86.30417240055976,12.728016969998862,,,,True,videos/libero_spatial__task_005__episode_010__h_05__l_000__async_unguarded__failure.mp4,,
armbench.pi05_libero_measured_age.v2,libero_spatial__task_005__episode_011__h_05__l_000__async_unguarded,libero_spatial/task_005/episode_011/h_05/l_000,132,libero_spatial,5,11,pick up the black bowl on the ramekin and place it on the plate,async_unguarded,measured_wall,5,0,7,True,task_success,61035a66beb4926b1caa8732884cde37fee2948df39d2d4548a63a11d88703ab,128,81,37,17,17,0,17,81,0,1,1,0,0,37,128.83051999961026,250.22064660006436,256.7599690009956,85.88899800088257,90.28261300190934,7.30741546200079,,,,True,videos/libero_spatial__task_005__episode_011__h_05__l_000__async_unguarded__success.mp4,,
