case_id,trajectory_index,selection_index,source_row_index,task_suite,task_id,method,pair_id,episode_id,episode_index,query_index,scenario,response_action_sha256,inference_latency_ms,response_deadline_exceeded,input_clipped_steps,raw_path_safe,legacy_safe_after_guard,legacy_path_safe,legacy_unsafe_raw_steps,legacy_intervention_steps,legacy_hold_steps,legacy_acceleration_override_steps,legacy_max_acceleration_rad_s2,legacy_guard_latency_ms,repair_safe_after_guard,repair_path_safe,repair_terminal_path_safe,repair_selected_scale,repair_terminal_brake_steps,repair_intervention_steps,repair_max_acceleration_rad_s2,repair_selection_deadline_exceeded,repair_evaluated_scale_count,repair_collision_edge_checks,repair_latency_ms,repair_fallback_reason,legacy_conflict_resolved,repair_regression,raw_hand_displacement_m,legacy_hand_displacement_m,repair_hand_displacement_m
row_03184__single_block,118,39,3184,libero_10,4,projected_overlap,libero_10__task_04__episode_02,libero_10__task_04__episode_02__projected_overlap,2,24,single_block,8bab9786f83d3d85f93c2b81cf758c915451842134afe1c73c130d819c3c344e,79.7159100038698,False,6,True,True,True,1,1,0,0,15.0,4.589199990732595,True,True,True,1.0,2,1,15.0,False,2,22,11.60620000155177,,False,False,0.17444035439778918,0.1690511712364042,0.1690511712364042
row_03184__narrow_gate,119,39,3184,libero_10,4,projected_overlap,libero_10__task_04__episode_02,libero_10__task_04__episode_02__projected_overlap,2,24,narrow_gate,8bab9786f83d3d85f93c2b81cf758c915451842134afe1c73c130d819c3c344e,79.7159100038698,False,6,True,True,True,1,1,0,0,15.0,5.170199990971014,True,True,True,1.0,2,1,15.0,False,2,22,4.409200002555735,,False,False,0.17444035439778918,0.1690511712364042,0.1690511712364042
row_03374__free_space,120,40,3374,libero_10,4,projected_overlap,libero_10__task_04__episode_04,libero_10__task_04__episode_04__projected_overlap,4,35,free_space,26093677ee226a1c3f0e1b041212f8b65c955711c64b74019d444d91b7e7c2c6,118.91320799622918,False,8,True,True,True,1,1,0,0,15.0,4.2478000104893,True,True,True,1.0,2,1,15.0,False,2,22,4.043599998112768,,False,False,0.07049279243129458,0.06252415148301833,0.06252415148301833
row_03374__single_block,121,40,3374,libero_10,4,projected_overlap,libero_10__task_04__episode_04,libero_10__task_04__episode_04__projected_overlap,4,35,single_block,26093677ee226a1c3f0e1b041212f8b65c955711c64b74019d444d91b7e7c2c6,118.91320799622918,False,8,True,True,True,1,1,0,0,15.0,5.547299995669164,True,True,True,1.0,2,1,15.0,False,2,22,10.301200003596023,,False,False,0.07049279243129458,0.06252415148301833,0.06252415148301833
row_03374__narrow_gate,122,40,3374,libero_10,4,projected_overlap,libero_10__task_04__episode_04,libero_10__task_04__episode_04__projected_overlap,4,35,narrow_gate,26093677ee226a1c3f0e1b041212f8b65c955711c64b74019d444d91b7e7c2c6,118.91320799622918,False,8,True,True,True,1,1,0,0,15.0,10.426699998788536,True,True,True,1.0,2,1,15.0,False,2,22,11.730799989891239,,False,False,0.07049279243129458,0.06252415148301833,0.06252415148301833
row_03700__free_space,123,41,3700,libero_10,4,projected_overlap,libero_10__task_04__episode_06,libero_10__task_04__episode_06__projected_overlap,6,14,free_space,17434db48748a7efa0996246e0534a5bc2a81aa75a64b8a174815256f6ae7b7f,82.6401119993534,False,3,True,True,True,1,1,0,0,15.0,4.434000002220273,True,True,True,1.0,2,1,15.0,False,2,22,4.190900013782084,,False,False,0.20069253403237397,0.19811394381839253,0.19811394381839253
row_03700__single_block,124,41,3700,libero_10,4,projected_overlap,libero_10__task_04__episode_06,libero_10__task_04__episode_06__projected_overlap,6,14,single_block,17434db48748a7efa0996246e0534a5bc2a81aa75a64b8a174815256f6ae7b7f,82.6401119993534,False,3,True,True,True,1,1,0,0,15.0,6.2141999951563776,True,True,True,1.0,2,1,15.0,False,2,22,5.562499994994141,,False,False,0.20069253403237397,0.19811394381839253,0.19811394381839253
row_03700__narrow_gate,125,41,3700,libero_10,4,projected_overlap,libero_10__task_04__episode_06,libero_10__task_04__episode_06__projected_overlap,6,14,narrow_gate,17434db48748a7efa0996246e0534a5bc2a81aa75a64b8a174815256f6ae7b7f,82.6401119993534,False,3,False,True,True,6,6,4,0,15.0,8.04210000205785,True,True,True,0.25,1,10,5.437499999999999,False,5,43,10.542999996687286,,False,False,0.20069253403237397,0.08608602874076893,0.05090777429991984
row_03089__free_space,126,42,3089,libero_10,4,rtc_guided_overlap,libero_10__task_04__episode_02,libero_10__task_04__episode_02__rtc_guided_overlap,2,16,free_space,913fa5a5a71adca78034c9b3cf9699167cc8d8f06d7e2ec978f46229aabdb80c,124.8444080047193,False,1,True,True,True,0,0,0,0,14.2146411272444,5.779900006018579,True,True,True,1.0,1,0,14.2146411272444,False,2,21,9.09259999752976,,False,False,0.16643880781977768,0.16643880781977768,0.16643880781977768
row_03089__single_block,127,42,3089,libero_10,4,rtc_guided_overlap,libero_10__task_04__episode_02,libero_10__task_04__episode_02__rtc_guided_overlap,2,16,single_block,913fa5a5a71adca78034c9b3cf9699167cc8d8f06d7e2ec978f46229aabdb80c,124.8444080047193,False,1,True,True,True,0,0,0,0,14.2146411272444,4.192099993815646,True,True,True,1.0,1,0,14.2146411272444,False,2,21,3.7093999999342486,,False,False,0.16643880781977768,0.16643880781977768,0.16643880781977768
row_03089__narrow_gate,128,42,3089,libero_10,4,rtc_guided_overlap,libero_10__task_04__episode_02,libero_10__task_04__episode_02__rtc_guided_overlap,2,16,narrow_gate,913fa5a5a71adca78034c9b3cf9699167cc8d8f06d7e2ec978f46229aabdb80c,124.8444080047193,False,1,True,True,True,0,0,0,0,14.2146411272444,8.981899998616427,True,True,True,1.0,1,0,14.2146411272444,False,2,21,5.914699999266304,,False,False,0.16643880781977768,0.16643880781977768,0.16643880781977768
row_03418__free_space,129,43,3418,libero_10,4,rtc_guided_overlap,libero_10__task_04__episode_04,libero_10__task_04__episode_04__rtc_guided_overlap,4,32,free_space,0af6ee5855367f9094ce70516e15a3a2b1071819e6528db170ca8facb747701b,108.04933599865763,False,10,True,True,True,1,1,0,0,15.0,7.8569999895989895,True,True,True,1.0,2,1,15.0,False,2,22,7.06210000498686,,False,False,0.29396835345430505,0.2870313569766581,0.2870313569766581
row_03418__single_block,130,43,3418,libero_10,4,rtc_guided_overlap,libero_10__task_04__episode_04,libero_10__task_04__episode_04__rtc_guided_overlap,4,32,single_block,0af6ee5855367f9094ce70516e15a3a2b1071819e6528db170ca8facb747701b,108.04933599865763,False,10,True,True,True,1,1,0,0,15.0,7.888500011176802,True,True,True,1.0,2,1,15.0,False,2,22,4.736999995657243,,False,False,0.29396835345430505,0.2870313569766581,0.2870313569766581
row_03418__narrow_gate,131,43,3418,libero_10,4,rtc_guided_overlap,libero_10__task_04__episode_04,libero_10__task_04__episode_04__rtc_guided_overlap,4,32,narrow_gate,0af6ee5855367f9094ce70516e15a3a2b1071819e6528db170ca8facb747701b,108.04933599865763,False,10,False,True,True,5,5,2,0,15.0,5.286499988869764,True,True,True,0.5,1,10,13.049999999999999,False,4,37,19.979100005002692,,False,False,0.29396835345430505,0.20225017703858292,0.1472411999645852
row_03774__free_space,132,44,3774,libero_10,4,rtc_guided_overlap,libero_10__task_04__episode_06,libero_10__task_04__episode_06__rtc_guided_overlap,6,37,free_space,3ca1d5e5fb57b62619eac1ebc82e603c92432fb46b767e4280c857d6c6b2de77,108.02239799522795,False,9,True,True,True,1,1,0,0,15.0,4.8765000101411715,True,True,True,1.0,2,1,15.0,False,2,22,4.739299998618662,,False,False,0.15677450792763228,0.1540230649365988,0.1540230649365988
row_03774__single_block,133,44,3774,libero_10,4,rtc_guided_overlap,libero_10__task_04__episode_06,libero_10__task_04__episode_06__rtc_guided_overlap,6,37,single_block,3ca1d5e5fb57b62619eac1ebc82e603c92432fb46b767e4280c857d6c6b2de77,108.02239799522795,False,9,False,True,True,5,5,3,0,15.0,5.08339999942109,True,True,True,0.25,1,10,5.437499999999999,False,5,46,8.584600000176579,,False,False,0.15677450792763228,0.09461661467549333,0.041882824889051706
row_03774__narrow_gate,134,44,3774,libero_10,4,rtc_guided_overlap,libero_10__task_04__episode_06,libero_10__task_04__episode_06__rtc_guided_overlap,6,37,narrow_gate,3ca1d5e5fb57b62619eac1ebc82e603c92432fb46b767e4280c857d6c6b2de77,108.02239799522795,False,9,True,True,True,1,1,0,0,15.0,4.937799996696413,True,True,True,1.0,2,1,15.0,False,2,22,4.9938000011025,,False,False,0.15677450792763228,0.1540230649365988,0.1540230649365988
row_03991__free_space,135,45,3991,libero_10,5,overlap_unconditioned,libero_10__task_05__episode_04,libero_10__task_05__episode_04__overlap_unconditioned,4,2,free_space,ba6dd607262dea800f6367f95c95fb21bd3c08332925282b8a371a2969574ca1,81.36275699507678,False,9,True,True,True,1,1,0,0,15.0,4.8722000065026805,True,True,True,1.0,2,1,15.0,False,2,22,7.069600003887899,,False,False,0.2044441363686394,0.2042452171194984,0.2042452171194984
row_03991__single_block,136,45,3991,libero_10,5,overlap_unconditioned,libero_10__task_05__episode_04,libero_10__task_05__episode_04__overlap_unconditioned,4,2,single_block,ba6dd607262dea800f6367f95c95fb21bd3c08332925282b8a371a2969574ca1,81.36275699507678,False,9,False,True,True,8,8,6,0,15.0,7.05020000168588,True,True,True,0.25,1,10,5.437499999999999,False,5,37,8.935200006817468,,False,False,0.2044441363686394,0.06227010082043138,0.0499388222199389
row_03991__narrow_gate,137,45,3991,libero_10,5,overlap_unconditioned,libero_10__task_05__episode_04,libero_10__task_05__episode_04__overlap_unconditioned,4,2,narrow_gate,ba6dd607262dea800f6367f95c95fb21bd3c08332925282b8a371a2969574ca1,81.36275699507678,False,9,False,True,True,8,8,6,0,15.0,5.752299999585375,True,True,True,0.25,1,10,5.437499999999999,False,5,37,7.265499996719882,,False,False,0.2044441363686394,0.0694557675543883,0.0499388222199389
row_04194__free_space,138,46,4194,libero_10,5,overlap_unconditioned,libero_10__task_05__episode_05,libero_10__task_05__episode_05__overlap_unconditioned,5,4,free_space,47b06853c120c96369743ceb6fa7c6c2b1e4b7fc6bb79511fd706e4a46363cff,77.04093800566625,False,8,True,True,True,1,1,0,0,15.0,9.374899993417785,True,True,True,1.0,2,1,15.0,False,2,22,5.99089999741409,,False,False,0.22445874499919083,0.22095527923351607,0.22095527923351607
row_04194__single_block,139,46,4194,libero_10,5,overlap_unconditioned,libero_10__task_05__episode_05,libero_10__task_05__episode_05__overlap_unconditioned,5,4,single_block,47b06853c120c96369743ceb6fa7c6c2b1e4b7fc6bb79511fd706e4a46363cff,77.04093800566625,False,8,False,True,True,9,9,7,0,15.0,6.049799994798377,True,True,True,0.25,1,10,6.5249999999999995,False,5,34,7.704400006332435,,False,False,0.22445874499919083,0.0598099233888376,0.055088437003679734
row_04194__narrow_gate,140,46,4194,libero_10,5,overlap_unconditioned,libero_10__task_05__episode_05,libero_10__task_05__episode_05__overlap_unconditioned,5,4,narrow_gate,47b06853c120c96369743ceb6fa7c6c2b1e4b7fc6bb79511fd706e4a46363cff,77.04093800566625,False,8,False,True,True,8,8,6,0,15.0,4.65960000292398,True,True,True,0.25,1,10,6.5249999999999995,False,5,37,7.722499998635612,,False,False,0.22445874499919083,0.07870786337206034,0.055088437003679734
row_04275__free_space,141,47,4275,libero_10,5,overlap_unconditioned,libero_10__task_05__episode_06,libero_10__task_05__episode_06__overlap_unconditioned,6,9,free_space,11323d1e9fa8be79a5f30797c0506ec227223d0e568d4d2497834fb4cbaa7d14,133.505926001817,False,9,True,True,True,1,1,0,0,15.0,4.676299999118783,True,True,True,1.0,2,1,15.0,False,2,22,4.3597000039881095,,False,False,0.17017143119164682,0.16187224809306755,0.16187224809306755
row_04275__single_block,142,47,4275,libero_10,5,overlap_unconditioned,libero_10__task_05__episode_06,libero_10__task_05__episode_06__overlap_unconditioned,6,9,single_block,11323d1e9fa8be79a5f30797c0506ec227223d0e568d4d2497834fb4cbaa7d14,133.505926001817,False,9,True,True,True,1,1,0,0,15.0,5.411499994806945,True,True,True,1.0,2,1,15.0,False,2,22,9.89050000498537,,False,False,0.17017143119164682,0.16187224809306755,0.16187224809306755
row_04275__narrow_gate,143,47,4275,libero_10,5,overlap_unconditioned,libero_10__task_05__episode_06,libero_10__task_05__episode_06__overlap_unconditioned,6,9,narrow_gate,11323d1e9fa8be79a5f30797c0506ec227223d0e568d4d2497834fb4cbaa7d14,133.505926001817,False,9,True,True,True,1,1,0,0,15.0,4.753999994136393,True,True,True,1.0,2,1,15.0,False,2,22,7.720399997197092,,False,False,0.17017143119164682,0.16187224809306755,0.16187224809306755
row_03976__free_space,144,48,3976,libero_10,5,projected_overlap,libero_10__task_05__episode_03,libero_10__task_05__episode_03__projected_overlap,3,20,free_space,f2a1b6455fdc9a57e2d0def4e0004252c60561623263cf23c8480f2080a8f1bf,80.78378799837083,False,6,True,True,True,0,0,0,0,11.037741620384622,4.839700006414205,True,True,True,1.0,1,0,13.596117170652265,False,2,21,3.8581999979214743,,False,False,0.2237524665659078,0.2237524665659078,0.2237524665659078
row_03976__single_block,145,48,3976,libero_10,5,projected_overlap,libero_10__task_05__episode_03,libero_10__task_05__episode_03__projected_overlap,3,20,single_block,f2a1b6455fdc9a57e2d0def4e0004252c60561623263cf23c8480f2080a8f1bf,80.78378799837083,False,6,True,True,True,0,0,0,0,11.037741620384622,9.827200003201142,True,True,True,1.0,1,0,13.596117170652265,False,2,21,11.714899999788031,,False,False,0.2237524665659078,0.2237524665659078,0.2237524665659078
row_03976__narrow_gate,146,48,3976,libero_10,5,projected_overlap,libero_10__task_05__episode_03,libero_10__task_05__episode_03__projected_overlap,3,20,narrow_gate,f2a1b6455fdc9a57e2d0def4e0004252c60561623263cf23c8480f2080a8f1bf,80.78378799837083,False,6,True,True,True,0,0,0,0,11.037741620384622,8.122800005367026,True,True,True,1.0,1,0,13.596117170652265,False,2,21,7.487900002161041,,False,False,0.2237524665659078,0.2237524665659078,0.2237524665659078
row_04117__free_space,147,49,4117,libero_10,5,projected_overlap,libero_10__task_05__episode_05,libero_10__task_05__episode_05__projected_overlap,5,18,free_space,64fe9e27ebfcbba5c451a4a5460a595b51b4c2a2f37404ef8f1e737d64d7324f,108.09706999862101,False,1,True,True,True,1,1,0,0,15.0,13.531599994166754,True,True,True,1.0,2,1,15.0,False,2,22,5.484699999215081,,False,False,0.21932435270205333,0.2153363687300256,0.2153363687300256
row_04117__single_block,148,49,4117,libero_10,5,projected_overlap,libero_10__task_05__episode_05,libero_10__task_05__episode_05__projected_overlap,5,18,single_block,64fe9e27ebfcbba5c451a4a5460a595b51b4c2a2f37404ef8f1e737d64d7324f,108.09706999862101,False,1,True,True,True,1,1,0,0,15.0,12.588999990839511,True,True,True,1.0,2,1,15.0,False,2,22,5.872599998838268,,False,False,0.21932435270205333,0.2153363687300256,0.2153363687300256
row_04117__narrow_gate,149,49,4117,libero_10,5,projected_overlap,libero_10__task_05__episode_05,libero_10__task_05__episode_05__projected_overlap,5,18,narrow_gate,64fe9e27ebfcbba5c451a4a5460a595b51b4c2a2f37404ef8f1e737d64d7324f,108.09706999862101,False,1,True,True,True,1,1,0,0,15.0,6.759500000043772,True,True,True,1.0,2,1,15.0,False,2,22,10.794300003908575,,False,False,0.21932435270205333,0.2153363687300256,0.2153363687300256
row_04302__free_space,150,50,4302,libero_10,5,projected_overlap,libero_10__task_05__episode_06,libero_10__task_05__episode_06__projected_overlap,6,4,free_space,a65f621e366833f6434d2238a8fbb9a140e6d947deaa307fcf0d74621b712160,78.50169500306947,False,9,True,True,True,1,1,0,0,15.0,10.593700004392304,True,True,True,1.0,2,1,15.0,False,2,22,4.68179999734275,,False,False,0.2087355952084226,0.20558447175622158,0.20558447175622158
row_04302__single_block,151,50,4302,libero_10,5,projected_overlap,libero_10__task_05__episode_06,libero_10__task_05__episode_06__projected_overlap,6,4,single_block,a65f621e366833f6434d2238a8fbb9a140e6d947deaa307fcf0d74621b712160,78.50169500306947,False,9,False,True,True,9,9,7,0,15.0,8.454700000584126,True,True,True,0.25,1,10,6.5249999999999995,False,5,34,8.094400007394142,,False,False,0.2087355952084226,0.05947357599388145,0.05131591778581416
row_04302__narrow_gate,152,50,4302,libero_10,5,projected_overlap,libero_10__task_05__episode_06,libero_10__task_05__episode_06__projected_overlap,6,4,narrow_gate,a65f621e366833f6434d2238a8fbb9a140e6d947deaa307fcf0d74621b712160,78.50169500306947,False,9,False,True,True,8,8,6,0,15.0,4.683699997258373,True,True,True,0.25,1,10,6.5249999999999995,False,5,37,6.761199998436496,,False,False,0.2087355952084226,0.08125362963974692,0.05131591778581416
row_03906__free_space,153,51,3906,libero_10,5,rtc_guided_overlap,libero_10__task_05__episode_03,libero_10__task_05__episode_03__rtc_guided_overlap,3,16,free_space,07fe1bc69d33831638ad5dd28b9bb528dfceb279b30d41c5e80bea9672e7ec72,109.29103400121676,False,4,True,True,True,1,1,0,0,15.0,8.340200001839548,True,True,True,1.0,2,1,15.0,False,2,22,5.585899998550303,,False,False,0.1571488349288686,0.15157473549784747,0.15157473549784747
row_03906__single_block,154,51,3906,libero_10,5,rtc_guided_overlap,libero_10__task_05__episode_03,libero_10__task_05__episode_03__rtc_guided_overlap,3,16,single_block,07fe1bc69d33831638ad5dd28b9bb528dfceb279b30d41c5e80bea9672e7ec72,109.29103400121676,False,4,True,True,True,1,1,0,0,15.0,9.60819999454543,True,True,True,1.0,2,1,15.0,False,2,22,4.1188000031979755,,False,False,0.1571488349288686,0.15157473549784747,0.15157473549784747
row_03906__narrow_gate,155,51,3906,libero_10,5,rtc_guided_overlap,libero_10__task_05__episode_03,libero_10__task_05__episode_03__rtc_guided_overlap,3,16,narrow_gate,07fe1bc69d33831638ad5dd28b9bb528dfceb279b30d41c5e80bea9672e7ec72,109.29103400121676,False,4,True,True,True,1,1,0,0,15.0,4.797799992957152,True,True,True,1.0,2,1,15.0,False,2,22,4.740200005471706,,False,False,0.1571488349288686,0.15157473549784747,0.15157473549784747
row_04236__free_space,156,52,4236,libero_10,5,rtc_guided_overlap,libero_10__task_05__episode_06,libero_10__task_05__episode_06__rtc_guided_overlap,6,2,free_space,f5c9e13d0401000b7e305ad884dd310aefd5035455615db43c1160e7d19faaf3,107.18462899967562,False,8,True,True,True,1,1,0,0,15.0,5.709500008379109,True,True,True,1.0,2,1,15.0,False,2,22,4.139299999224022,,False,False,0.21260022760440753,0.20944495355368944,0.20944495355368944
row_04236__single_block,157,52,4236,libero_10,5,rtc_guided_overlap,libero_10__task_05__episode_06,libero_10__task_05__episode_06__rtc_guided_overlap,6,2,single_block,f5c9e13d0401000b7e305ad884dd310aefd5035455615db43c1160e7d19faaf3,107.18462899967562,False,8,False,False,True,8,8,7,1,21.749999999999996,4.423600010341033,True,True,True,0.25,1,10,5.437499999999999,False,5,35,7.972099992912263,,True,False,0.21260022760440753,0.06216825037094563,0.05227801206953723
row_04236__narrow_gate,158,52,4236,libero_10,5,rtc_guided_overlap,libero_10__task_05__episode_06,libero_10__task_05__episode_06__rtc_guided_overlap,6,2,narrow_gate,f5c9e13d0401000b7e305ad884dd310aefd5035455615db43c1160e7d19faaf3,107.18462899967562,False,8,False,True,True,8,8,6,0,15.0,6.877199994050898,True,True,True,0.25,1,10,5.437499999999999,False,5,37,8.59110000601504,,False,False,0.21260022760440753,0.0728944912261608,0.05227801206953723
row_04261__free_space,159,53,4261,libero_10,5,rtc_guided_overlap,libero_10__task_05__episode_06,libero_10__task_05__episode_06__rtc_guided_overlap,6,27,free_space,00fad4464861d0536560c282ba9fe751b565dd5655411a42c4e4dfa58e1212d0,126.53189100092277,False,6,True,True,True,1,1,0,0,15.0,9.921799995936453,True,True,True,1.0,2,1,15.0,False,2,22,5.583600010140799,,False,False,0.17362297370822696,0.16835053340322229,0.16835053340322229
row_04261__single_block,160,53,4261,libero_10,5,rtc_guided_overlap,libero_10__task_05__episode_06,libero_10__task_05__episode_06__rtc_guided_overlap,6,27,single_block,00fad4464861d0536560c282ba9fe751b565dd5655411a42c4e4dfa58e1212d0,126.53189100092277,False,6,True,True,True,1,1,0,0,15.0,4.910600007860921,True,True,True,1.0,2,1,15.0,False,2,22,4.274699997040443,,False,False,0.17362297370822696,0.16835053340322229,0.16835053340322229
row_04261__narrow_gate,161,53,4261,libero_10,5,rtc_guided_overlap,libero_10__task_05__episode_06,libero_10__task_05__episode_06__rtc_guided_overlap,6,27,narrow_gate,00fad4464861d0536560c282ba9fe751b565dd5655411a42c4e4dfa58e1212d0,126.53189100092277,False,6,True,True,True,1,1,0,0,15.0,5.189799994695932,True,True,True,1.0,2,1,15.0,False,2,22,5.6247000029543415,,False,False,0.17362297370822696,0.16835053340322229,0.16835053340322229
row_04559__free_space,162,54,4559,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_03,libero_10__task_06__episode_03__overlap_unconditioned,3,11,free_space,1dac18ba3af024985fe7e6d5157422e6bef081f023db50804df5562a5c3197b2,78.86147100361995,False,4,True,True,True,0,0,0,0,6.561146837928735,6.494999994174577,True,True,True,1.0,2,0,15.0,False,2,22,5.309400003170595,,False,False,0.11361910193589599,0.11361910193589599,0.11361910193589599
row_04559__single_block,163,54,4559,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_03,libero_10__task_06__episode_03__overlap_unconditioned,3,11,single_block,1dac18ba3af024985fe7e6d5157422e6bef081f023db50804df5562a5c3197b2,78.86147100361995,False,4,False,True,True,1,1,0,0,15.0,5.854000002727844,True,True,True,0.75,2,10,15.0,False,3,32,6.4215000020340085,,False,False,0.11361910193589599,0.10583379435666264,0.08761177889133825
row_04559__narrow_gate,164,54,4559,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_03,libero_10__task_06__episode_03__overlap_unconditioned,3,11,narrow_gate,1dac18ba3af024985fe7e6d5157422e6bef081f023db50804df5562a5c3197b2,78.86147100361995,False,4,True,True,True,0,0,0,0,6.561146837928735,6.3916000071913,True,True,True,1.0,2,0,15.0,False,2,22,5.620000010821968,,False,False,0.11361910193589599,0.11361910193589599,0.11361910193589599
row_04563__free_space,165,55,4563,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_03,libero_10__task_06__episode_03__overlap_unconditioned,3,15,free_space,dc167686ce3a1c03f58e7096207c3bb1b3b7953ee9484d4acf1a182742a4fea5,79.46581400028663,False,10,True,True,True,1,1,0,0,15.0,7.35990000248421,True,True,True,1.0,2,1,15.0,False,2,22,4.0863000031095,,False,False,0.18429272811888694,0.17985497551499682,0.17985497551499682
row_04563__single_block,166,55,4563,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_03,libero_10__task_06__episode_03__overlap_unconditioned,3,15,single_block,dc167686ce3a1c03f58e7096207c3bb1b3b7953ee9484d4acf1a182742a4fea5,79.46581400028663,False,10,False,True,True,8,8,5,0,15.0,4.657700003008358,True,True,True,0.25,1,10,5.437499999999999,False,5,38,15.795999992405996,,False,False,0.18429272811888694,0.06545659160957228,0.04538848796185834
row_04563__narrow_gate,167,55,4563,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_03,libero_10__task_06__episode_03__overlap_unconditioned,3,15,narrow_gate,dc167686ce3a1c03f58e7096207c3bb1b3b7953ee9484d4acf1a182742a4fea5,79.46581400028663,False,10,False,True,True,8,8,5,0,15.0,4.587500006891787,True,True,True,0.25,1,10,5.437499999999999,False,5,39,17.852100005256943,,False,False,0.18429272811888694,0.06545659160957228,0.04538848796185834
row_04724__free_space,168,56,4724,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_05,libero_10__task_06__episode_05__overlap_unconditioned,5,5,free_space,568463d80fb08b9cd8f883545a26628da43d93c391c7c57113f487f74faa2dff,93.63928099628538,False,5,True,True,True,1,1,0,0,15.0,14.34940000763163,True,True,True,1.0,2,1,15.0,False,2,22,4.4209000043338165,,False,False,0.1683849336445337,0.16102576789340237,0.16102576789340237
row_04724__single_block,169,56,4724,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_05,libero_10__task_06__episode_05__overlap_unconditioned,5,5,single_block,568463d80fb08b9cd8f883545a26628da43d93c391c7c57113f487f74faa2dff,93.63928099628538,False,5,True,True,True,1,1,0,0,15.0,9.772999997949228,True,True,True,1.0,2,1,15.0,False,2,22,5.799999998998828,,False,False,0.1683849336445337,0.16102576789340237,0.16102576789340237
row_04724__narrow_gate,170,56,4724,libero_10,6,overlap_unconditioned,libero_10__task_06__episode_05,libero_10__task_06__episode_05__overlap_unconditioned,5,5,narrow_gate,568463d80fb08b9cd8f883545a26628da43d93c391c7c57113f487f74faa2dff,93.63928099628538,False,5,True,True,True,1,1,0,0,15.0,8.296400003018789,True,True,True,1.0,2,1,15.0,False,2,22,4.3077000009361655,,False,False,0.1683849336445337,0.16102576789340237,0.16102576789340237
row_04400__free_space,171,57,4400,libero_10,6,projected_overlap,libero_10__task_06__episode_02,libero_10__task_06__episode_02__projected_overlap,2,20,free_space,7e0e26b28d47bf8ff8c6a48ac3e1c63371d2d54ce7286e6c01bf84d220c2380d,100.961948002805,False,9,True,True,True,1,1,0,0,15.0,5.496500001754612,True,True,True,1.0,2,1,15.0,False,2,22,5.573900009039789,,False,False,0.13422229533146668,0.13566638310221998,0.13566638310221998
row_04400__single_block,172,57,4400,libero_10,6,projected_overlap,libero_10__task_06__episode_02,libero_10__task_06__episode_02__projected_overlap,2,20,single_block,7e0e26b28d47bf8ff8c6a48ac3e1c63371d2d54ce7286e6c01bf84d220c2380d,100.961948002805,False,9,True,True,True,1,1,0,0,15.0,5.869600005098619,True,True,True,1.0,2,1,15.0,False,2,22,6.189299994730391,,False,False,0.13422229533146668,0.13566638310221998,0.13566638310221998
row_04400__narrow_gate,173,57,4400,libero_10,6,projected_overlap,libero_10__task_06__episode_02,libero_10__task_06__episode_02__projected_overlap,2,20,narrow_gate,7e0e26b28d47bf8ff8c6a48ac3e1c63371d2d54ce7286e6c01bf84d220c2380d,100.961948002805,False,9,True,True,True,1,1,0,0,15.0,15.022299994598143,True,True,True,1.0,2,1,15.0,False,2,22,5.59830000565853,,False,False,0.13422229533146668,0.13566638310221998,0.13566638310221998
row_04703__free_space,174,58,4703,libero_10,6,projected_overlap,libero_10__task_06__episode_04,libero_10__task_06__episode_04__projected_overlap,4,29,free_space,559fa430110d92521c1b0dc1e7b30b89daacef48061a53e464c0af6bd58bfb59,79.4634770063567,False,6,True,True,True,1,1,0,0,15.0,5.234299998846836,True,True,True,1.0,2,1,15.0,False,2,22,4.185699988738634,,False,False,0.16257076311271268,0.15938140036659232,0.15938140036659232
row_04703__single_block,175,58,4703,libero_10,6,projected_overlap,libero_10__task_06__episode_04,libero_10__task_06__episode_04__projected_overlap,4,29,single_block,559fa430110d92521c1b0dc1e7b30b89daacef48061a53e464c0af6bd58bfb59,79.4634770063567,False,6,True,True,True,1,1,0,0,15.0,7.631700005731545,True,True,True,1.0,2,1,15.0,False,2,22,4.347499998402782,,False,False,0.16257076311271268,0.15938140036659232,0.15938140036659232
row_04703__narrow_gate,176,58,4703,libero_10,6,projected_overlap,libero_10__task_06__episode_04,libero_10__task_06__episode_04__projected_overlap,4,29,narrow_gate,559fa430110d92521c1b0dc1e7b30b89daacef48061a53e464c0af6bd58bfb59,79.4634770063567,False,6,True,True,True,1,1,0,0,15.0,4.842499998630956,True,True,True,1.0,2,1,15.0,False,2,22,7.035000002360903,,False,False,0.16257076311271268,0.15938140036659232,0.15938140036659232
row_04801__free_space,177,59,4801,libero_10,6,projected_overlap,libero_10__task_06__episode_05,libero_10__task_06__episode_05__projected_overlap,5,39,free_space,631ddf346db42b9eeeb90c3010ff0d8c8e64cd57a0fc0dade93a07e70eebb7d7,81.24759600468678,False,8,True,True,True,0,0,0,0,6.959481981508959,11.053300011553802,True,True,True,1.0,2,0,15.0,False,2,22,10.741199992480688,,False,False,0.06298581511225965,0.06298581511225965,0.06298581511225965
